img_id,class,aopc,max_sensitivity
ID_ffd4cf367,epidural,0.7956663661156199,40.041194915771484
ID_a124af26a,epidural,0.48721635081747083,20.634756088256836
ID_7d2ec4693,epidural,0.43357131833108725,33.471519470214844
ID_aed9c47fe,epidural,0.7616117433364706,38.3348274230957
ID_9d48aee9b,epidural,0.2978817526836792,36.24861145019531
ID_0a8fbf110,epidural,0.2443776466039708,28.083181381225586
ID_ccc7b5457,intraparenchymal,0.8489005883224309,17.496376037597656
ID_0e1e475dd,intraparenchymal,0.935825847601518,25.6529483795166
ID_dee03ccd5,intraparenchymal,0.9086039967834949,24.99391746520996
ID_c392403b4,intraparenchymal,0.4518311252817512,19.57892417907715
ID_ffe90a88c,intraparenchymal,0.13311281874775888,14.885746002197266
ID_1a5250618,intraparenchymal,0.973494134854991,19.117990493774414
ID_399a57a4f,intraparenchymal,0.5316456664353609,11.671768188476562
ID_e8aa43883,intraparenchymal,0.9344278667122126,12.1652250289917
ID_dacb25706,intraparenchymal,0.48635976724326613,18.271793365478516
ID_f649b1f63,intraparenchymal,0.889675747603178,23.562925338745117
ID_62d968cfa,intraparenchymal,0.6696433604694902,19.603404998779297
ID_ffc6c9fd3,intraparenchymal,0.9173964845947922,17.05167579650879
ID_80b5a309e,intraparenchymal,0.24939897581934928,14.424383163452148
ID_b2d79e27a,intraparenchymal,0.9628488166257739,17.238414764404297
ID_007d76273,intraparenchymal,0.6455069310963154,24.110305786132812
ID_3de1ff1ec,intraparenchymal,0.9316812754608691,19.06721305847168
ID_72e72e851,intraparenchymal,0.49591783955693247,22.127714157104492
ID_40a45fa58,intraparenchymal,0.7043616373091937,15.372385025024414
ID_72b24af72,intraparenchymal,0.24110396374017,14.56169605255127
ID_a34fed0b4,intraparenchymal,0.30973633863031863,19.85397720336914
ID_8cfb15b4e,intraparenchymal,0.5696721732616424,27.993648529052734
ID_4ab0a897c,intraparenchymal,0.18852206356823445,22.06587791442871
ID_23e93a0f9,intraparenchymal,0.8704341792501509,15.642613410949707
ID_6483bb671,intraparenchymal,0.4650888364762068,21.336294174194336
ID_16852feba,intraparenchymal,0.7043140321504324,29.27096176147461
ID_ee733573a,intraparenchymal,0.07444176077842712,12.897913932800293
ID_8840f5bb5,intraparenchymal,0.8622495357412845,22.34986686706543
ID_2bfdbc63e,intraparenchymal,0.7529217646457255,14.762313842773438
ID_32065d1d3,intraparenchymal,0.37501281313598156,30.075374603271484
ID_002e74b34,intraparenchymal,0.5597574095707387,26.256010055541992
ID_7327c8a8d,intraparenchymal,0.9521291174925863,17.704334259033203
ID_47f3b624b,intraparenchymal,0.6092642262578011,21.594642639160156
ID_fa752b378,intraparenchymal,0.354044121876359,24.162532806396484
ID_2b4c56299,intraparenchymal,0.983935622847639,45.67061996459961
ID_750b6940c,intraparenchymal,0.8365288976579904,27.414676666259766
ID_c9afbcf59,intraparenchymal,0.4077525529079139,36.37809371948242
ID_86b706ea8,intraparenchymal,0.5247514069546014,18.9306697845459
ID_62f99f7c6,intraparenchymal,0.34250226952135565,7.44581413269043
ID_f95b1b2f3,intraparenchymal,0.7237438896670938,31.4349308013916
ID_1fcf468bc,intraparenchymal,0.38733555427752436,39.337825775146484
ID_407980793,intraparenchymal,0.42809757515788077,35.902992248535156
ID_c816847d7,intraparenchymal,0.3964220490306616,10.594221115112305
ID_d878dbccb,intraparenchymal,0.8766045312397182,23.75084114074707
ID_5b5f16dce,intraparenchymal,0.923950732126832,21.012454986572266
ID_5098a02cc,intraparenchymal,0.9159183103591204,42.57868194580078
ID_c2b31c1e0,intraparenchymal,0.599972253665328,62.9522819519043
ID_a5d1e53c0,intraparenchymal,0.828920891135931,22.564830780029297
ID_09bcca26e,intraparenchymal,0.7472857509739697,22.370283126831055
ID_dd1b533de,intraparenchymal,0.9770261115510948,23.796607971191406
ID_d480ead44,intraparenchymal,0.2133255425840616,21.028522491455078
ID_c552e3101,intraventricular,0.5887209738139063,23.886932373046875
ID_6cd42188f,intraventricular,0.6606688415631652,19.773746490478516
ID_deee51b48,intraventricular,0.6401425783988088,26.2180118560791
ID_ba97cf2c0,intraventricular,0.4772580257151276,34.01228713989258
ID_621607009,intraventricular,0.8629022589186206,12.912667274475098
ID_a34fed0b4,intraventricular,0.1827742469497025,26.673784255981445
ID_ad2a66351,intraventricular,0.4112697118660435,32.15135192871094
ID_7adcb426c,intraventricular,0.7985235143452882,14.679973602294922
ID_7458915dc,intraventricular,0.8956705565040466,22.313053131103516
ID_dc6a62c19,intraventricular,0.8193673543166369,23.954435348510742
ID_536f9bef0,intraventricular,0.6411891171475872,18.952062606811523
ID_693d137cb,intraventricular,0.8395769782713615,14.295002937316895
ID_32721715b,intraventricular,0.9088860882795415,20.497615814208984
ID_860e7397d,intraventricular,0.7312802133325021,27.359683990478516
ID_21cc2caf0,intraventricular,0.9703517520916648,14.765887260437012
ID_2e185c10b,intraventricular,0.9751547194900922,12.305468559265137
ID_f4f1fdd07,intraventricular,0.8631282567046583,11.194783210754395
ID_86320b47f,intraventricular,0.2709818684961647,34.41923141479492
ID_c3b25a0bb,intraventricular,0.6402582750190049,28.346065521240234
ID_1488ecbe5,intraventricular,0.6773786865873263,19.68414306640625
ID_9babf3014,intraventricular,0.5061459890101105,16.585033416748047
ID_c7851dc78,intraventricular,0.6308521396014839,26.763343811035156
ID_9ceaa8e9c,intraventricular,0.715334407472983,20.112548828125
ID_5176b4873,intraventricular,0.955544571619248,34.83565902709961
ID_a7a2d5f29,intraventricular,0.6499738001846709,35.21556091308594
ID_e9723388e,intraventricular,0.8855412834323942,19.037961959838867
ID_64f00f7f2,intraventricular,0.8981137460563332,25.548429489135742
ID_8961e597f,intraventricular,0.9674636950570857,26.867908477783203
ID_67c90a792,intraventricular,0.9555469399492722,20.68250274658203
ID_4b45a4582,intraventricular,0.2546910119475797,23.223236083984375
ID_6859101fc,intraventricular,0.6260213512461632,22.712526321411133
ID_321aac374,intraventricular,0.2980963695445098,15.417495727539062
ID_8bb0db656,intraventricular,0.6883243138901889,18.107072830200195
ID_97248062b,intraventricular,0.9294426684034989,16.001060485839844
ID_a68fc6ce0,intraventricular,0.9133067642338574,18.746959686279297
ID_b620c7bea,intraventricular,0.9203667900059372,16.16869354248047
ID_7e8e023bf,intraventricular,0.8865774568170309,13.451309204101562
ID_c2a114ad9,intraventricular,0.6459026264026761,25.593469619750977
ID_5c728a007,intraventricular,0.5421236707828939,28.29266929626465
ID_0f141543a,intraventricular,0.3065774289891124,30.411710739135742
ID_581b0d801,intraventricular,0.8848373854067176,30.853185653686523
ID_a989b77b7,intraventricular,0.7843235020409338,14.103968620300293
ID_859b1d503,intraventricular,0.7455686855129897,15.137743949890137
ID_658b2c455,intraventricular,0.34486072931904344,24.994823455810547
ID_ad62eef9c,intraventricular,0.6986744769848883,11.539860725402832
ID_ff6f941cb,intraventricular,0.7883072486845777,15.661107063293457
ID_ed296ebf2,intraventricular,0.5692237028852105,35.13468551635742
ID_bbd593896,intraventricular,0.879707619434339,12.007497787475586
ID_964d93606,intraventricular,0.7963975687278435,37.12748718261719
ID_8f635b96f,intraventricular,0.18619918081676587,9.245413780212402
ID_6607ab1dd,subarachnoid,0.3747954569756985,30.481685638427734
ID_c8229274d,subarachnoid,0.7592009674757719,18.326988220214844
ID_78d46f2f5,subarachnoid,0.43764706533402203,14.479496002197266
ID_810733634,subarachnoid,0.8803510634228587,43.13321304321289
ID_60ecf8d71,subarachnoid,0.6924464095383882,25.54168128967285
ID_2985e0bdc,subarachnoid,0.8655543325934559,20.868045806884766
ID_657373ec6,subarachnoid,0.7864913035649806,24.240127563476562
ID_3e43a27a8,subarachnoid,0.4448719794861972,26.08207130432129
ID_67bfa909d,subarachnoid,0.7190922384150327,13.05262279510498
ID_800d995a1,subarachnoid,0.5856678944081068,17.577804565429688
ID_afdaf205d,subarachnoid,0.24253481347113848,20.350078582763672
ID_e58cc31ed,subarachnoid,0.16567706884816288,17.08976173400879
ID_e32ec4175,subarachnoid,0.5398538057692349,20.527957916259766
ID_2e8d6b02e,subarachnoid,0.8512683152221143,21.703933715820312
ID_20db22968,subarachnoid,0.5070509091950953,17.724210739135742
ID_b463bbbe5,subarachnoid,0.5594821410253644,51.828224182128906
ID_ede301d20,subarachnoid,0.3795647660270333,29.160118103027344
ID_f922ee077,subarachnoid,0.7387769524008035,18.963497161865234
ID_77377f361,subarachnoid,0.7975262166233733,30.27813148498535
ID_0908de50f,subarachnoid,0.8805849140509963,16.527889251708984
ID_b0c55674b,subarachnoid,0.5391935016959906,17.708322525024414
ID_5ea17a8a4,subarachnoid,0.3777058653533459,39.9334716796875
ID_9ebef4b50,subarachnoid,0.4193556543905288,12.733489036560059
ID_2d954bd57,subarachnoid,0.668885595863685,22.379404067993164
ID_5a4c3fff7,subarachnoid,0.6887875699903816,23.29890251159668
ID_b882ad590,subarachnoid,0.9033603941090405,30.774032592773438
ID_b8a3f8e7f,subarachnoid,0.8242830896750093,10.206427574157715
ID_2850d00c5,subarachnoid,0.22530508507043123,14.512923240661621
ID_cfc27ea91,subarachnoid,0.6121987241785973,13.568723678588867
ID_de34de68c,subarachnoid,0.8094127085059881,28.582204818725586
ID_b842cd9ae,subarachnoid,0.5696887731552124,13.600686073303223
ID_86854bacc,subarachnoid,0.7790247654542327,18.82300567626953
ID_7a7f61541,subarachnoid,0.6949026429268997,29.859481811523438
ID_33dd859c5,subarachnoid,0.8815704573877156,13.17515754699707
ID_910d7169c,subarachnoid,0.45056239441037177,13.233903884887695
ID_ee62313b1,subarachnoid,0.3066792704164982,22.209598541259766
ID_aba0db02a,subarachnoid,0.7269756479654461,14.69860553741455
ID_564bc0102,subarachnoid,0.5205665439367294,23.309965133666992
ID_11f423051,subarachnoid,0.4516681813169271,12.326778411865234
ID_bc5332bd9,subarachnoid,0.8783946495503188,18.405784606933594
ID_051e9dfda,subarachnoid,0.910683603817597,20.858732223510742
ID_8a3831b71,subarachnoid,0.6691364142112434,28.5490665435791
ID_5888a1786,subarachnoid,0.8301538640633226,16.186687469482422
ID_a39d5ceed,subarachnoid,0.5775563860312104,17.054811477661133
ID_85095b90d,subarachnoid,0.30009106248617173,16.379281997680664
ID_0fdb7e631,subarachnoid,0.8008785809390246,26.54801368713379
ID_2352fadd3,subarachnoid,0.54950761977816,12.744348526000977
ID_100f6ee46,subarachnoid,0.9084700390696525,22.981687545776367
ID_7b4b96fbb,subarachnoid,0.8951513305306434,19.43526268005371
ID_347737c72,subarachnoid,0.3925440715625882,30.773019790649414
ID_3947217c0,subdural,0.8705881364643574,8.117944717407227
ID_bf5a7e37f,subdural,0.5932136531919241,27.78643798828125
ID_5f4238054,subdural,0.7165247978642583,23.96095848083496
ID_b30b699ab,subdural,0.33861187025904654,17.13860321044922
ID_e1002fd99,subdural,0.2750033691525459,11.40285587310791
ID_c71cd9c0c,subdural,0.5169783210381865,22.697729110717773
ID_5a0f1fb8f,subdural,0.7630496997386217,18.29094886779785
ID_61e07c8fd,subdural,0.5848481773398817,17.728153228759766
ID_eac5a488b,subdural,0.5411662115715444,20.850696563720703
ID_a691a950b,subdural,0.5861869867891073,28.652162551879883
ID_1eceed2c8,subdural,0.7368051931262016,22.195358276367188
ID_ac7c8fe8b,subdural,0.4978200480341911,12.908096313476562
ID_595ab14cf,subdural,0.7427334636449814,14.98206901550293
ID_2b9939f07,subdural,0.41665952913463117,25.37137794494629
ID_187938825,subdural,0.8162072985433042,14.348422050476074
ID_b8271e818,subdural,0.6234525766223669,22.13150978088379
ID_99f243e86,subdural,0.41164769902825354,38.424346923828125
ID_94a894c81,subdural,0.7511262070387602,16.019865036010742
ID_5d95a6017,subdural,0.6974451847374439,26.155149459838867
ID_f2435a135,subdural,0.3673837870359421,26.425704956054688
ID_69aa5ed5a,subdural,0.1938164286315441,19.005952835083008
ID_900c9d683,subdural,0.7323642583563924,18.738826751708984
ID_4bffb7c78,subdural,0.8242561616003513,16.070009231567383
ID_b35b330c9,subdural,0.8252799995243549,30.929807662963867
ID_2971ca9b5,subdural,0.608143288269639,14.514884948730469
ID_a25e5fc97,subdural,0.8461340073030442,18.4731388092041
ID_d5d08a518,subdural,0.13405609577894212,14.021389961242676
ID_8e9c435ec,subdural,0.37532688975334166,17.16180419921875
ID_ca37d3a6d,subdural,0.6695424126461148,8.828022003173828
ID_341ace2ad,subdural,0.35017336457967757,20.08279037475586
ID_1a1ce187f,subdural,0.6489592948928475,26.949024200439453
ID_099115091,subdural,0.4570945680141449,32.54743194580078
ID_1d44975c2,subdural,0.8339589644223452,12.945975303649902
ID_97c96b161,subdural,0.6375252872705459,32.30308151245117
ID_0f1aa8814,subdural,0.3500756800174713,39.557491302490234
ID_801d65fc0,subdural,0.7134370911866427,19.64535903930664
ID_c366ab290,subdural,0.855240192823112,15.90163516998291
ID_1b0f6d875,subdural,0.5331008895300329,17.53618049621582
ID_5646525e7,subdural,0.3810033455491066,22.8276309967041
ID_a831640b2,subdural,0.4396747392602265,24.571382522583008
ID_3f54a269e,subdural,0.2725487247109413,20.937864303588867
ID_b9b167e29,subdural,0.6505163941532374,34.37373352050781
ID_1fb01e8b0,subdural,0.8897716607898474,18.943988800048828
ID_d145a5e3b,subdural,0.02666162997484207,13.201153755187988
ID_2761599a6,subdural,0.3865298919379711,32.10258483886719
ID_f34918398,subdural,0.5061042370274663,14.132866859436035
ID_165aedf2c,subdural,0.3083799991756678,18.342519760131836
ID_fed0a2dee,subdural,0.6753748070448637,23.086824417114258
ID_565394ce1,subdural,0.5391026550903917,21.867565155029297
ID_e8ef012c3,subdural,0.6235394287854433,26.964998245239258
